"","Country","Strategy_id","Strategy","Sector","Direct_Jobs","Indirect_Jobs","Total_Jobs","Total_Jobs_distribution","ssp_sector","ssp_transformation_name"
"8063","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Education, Health and Other Services",0.2153,0.0346,0.2498,0.0368,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8064","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Electrical and Machinery",1.5136,0.0501,1.5637,0.2301,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8065","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Electricity, Gas and Water",0.0823,0.0797,0.1619,0.0238,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8066","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Financial Intermediation and Business Activities",0.3444,0.4314,0.7758,0.1141,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8067","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Fishing",0,7e-04,7e-04,1e-04,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8068","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Food & Beverages",0,0.0019,0.0019,3e-04,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8069","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Hotels and Restaurants",0,0.0239,0.0239,0.0035,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8070","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Maintenance and Repair",0,0.0096,0.0096,0.0014,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8071","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Metal Products",0.1101,0.2625,0.3726,0.0548,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8072","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Mining and Quarrying",0.0175,0.0172,0.0346,0.0051,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8073","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Other Manufacturing",0,0.0286,0.0286,0.0042,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8074","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Others",0,0.0054,0.0054,8e-04,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8075","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Petroleum, Chemical and Non-Metallic Mineral Products",0.2793,0.1532,0.4325,0.0636,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8076","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Post and Telecommunications",0.6858,0.0923,0.778,0.1145,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8077","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Private Households",0,0,0,0,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8078","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Public Administration",0.065,0.0015,0.0665,0.0098,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8079","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Re-export & Re-import",0,0,0,0,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8080","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Recycling",0,0.0013,0.0013,2e-04,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8081","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Retail Trade",0,0.0915,0.0915,0.0135,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8082","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Textiles and Wearing Apparel",0,0.0013,0.0013,2e-04,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8083","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Transport",0.1726,0.1233,0.2958,0.0435,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8084","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Transport Equipment",0,0.0336,0.0336,0.0049,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8085","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Wholesale Trade",0,0.3854,0.3854,0.0567,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8086","MAR",3022,"INEN: Maximize industrial production efficiency with renewable energy production","Wood and Paper",0,0.1068,0.1068,0.0157,"INEN"," Maximize industrial production efficiency with renewable energy production"
"8087","MAR",3025,"SCOE: Increase appliance efficiency","Agriculture",0,0.0163,0.0163,0.0022,"SCOE"," Increase appliance efficiency"
"8088","MAR",3025,"SCOE: Increase appliance efficiency","Construction",0.1233,0.0604,0.1836,0.0252,"SCOE"," Increase appliance efficiency"
"8089","MAR",3025,"SCOE: Increase appliance efficiency","Education, Health and Other Services",0,0.0254,0.0254,0.0035,"SCOE"," Increase appliance efficiency"
"8090","MAR",3025,"SCOE: Increase appliance efficiency","Electrical and Machinery",4.3114,0.0057,4.3171,0.592,"SCOE"," Increase appliance efficiency"
"8091","MAR",3025,"SCOE: Increase appliance efficiency","Electricity, Gas and Water",0,0.1066,0.1066,0.0146,"SCOE"," Increase appliance efficiency"
"8092","MAR",3025,"SCOE: Increase appliance efficiency","Financial Intermediation and Business Activities",0,0.5334,0.5334,0.0732,"SCOE"," Increase appliance efficiency"
"8093","MAR",3025,"SCOE: Increase appliance efficiency","Fishing",0,5e-04,5e-04,1e-04,"SCOE"," Increase appliance efficiency"
"8094","MAR",3025,"SCOE: Increase appliance efficiency","Food & Beverages",0,0.0012,0.0012,2e-04,"SCOE"," Increase appliance efficiency"
"8095","MAR",3025,"SCOE: Increase appliance efficiency","Hotels and Restaurants",0,0.0248,0.0248,0.0034,"SCOE"," Increase appliance efficiency"
"8096","MAR",3025,"SCOE: Increase appliance efficiency","Maintenance and Repair",0,0.0135,0.0135,0.0019,"SCOE"," Increase appliance efficiency"
"8097","MAR",3025,"SCOE: Increase appliance efficiency","Metal Products",0.055,0.5053,0.5604,0.0768,"SCOE"," Increase appliance efficiency"
"8098","MAR",3025,"SCOE: Increase appliance efficiency","Mining and Quarrying",0,0.0107,0.0107,0.0015,"SCOE"," Increase appliance efficiency"
"8099","MAR",3025,"SCOE: Increase appliance efficiency","Other Manufacturing",0,0.0278,0.0278,0.0038,"SCOE"," Increase appliance efficiency"
"8100","MAR",3025,"SCOE: Increase appliance efficiency","Others",0,0.0084,0.0084,0.0012,"SCOE"," Increase appliance efficiency"
"8101","MAR",3025,"SCOE: Increase appliance efficiency","Petroleum, Chemical and Non-Metallic Mineral Products",0.031,0.2084,0.2394,0.0328,"SCOE"," Increase appliance efficiency"
"8102","MAR",3025,"SCOE: Increase appliance efficiency","Post and Telecommunications",0.0528,0.1368,0.1896,0.026,"SCOE"," Increase appliance efficiency"
"8103","MAR",3025,"SCOE: Increase appliance efficiency","Private Households",0,0,0,0,"SCOE"," Increase appliance efficiency"
"8104","MAR",3025,"SCOE: Increase appliance efficiency","Public Administration",0,0.0017,0.0017,2e-04,"SCOE"," Increase appliance efficiency"
"8105","MAR",3025,"SCOE: Increase appliance efficiency","Re-export & Re-import",0,0,0,0,"SCOE"," Increase appliance efficiency"
"8106","MAR",3025,"SCOE: Increase appliance efficiency","Recycling",0,0.0016,0.0016,2e-04,"SCOE"," Increase appliance efficiency"
"8107","MAR",3025,"SCOE: Increase appliance efficiency","Retail Trade",0,0.0514,0.0514,0.007,"SCOE"," Increase appliance efficiency"
"8108","MAR",3025,"SCOE: Increase appliance efficiency","Textiles and Wearing Apparel",0,0.002,0.002,3e-04,"SCOE"," Increase appliance efficiency"
"8109","MAR",3025,"SCOE: Increase appliance efficiency","Transport",0.0431,0.1383,0.1814,0.0249,"SCOE"," Increase appliance efficiency"
"8110","MAR",3025,"SCOE: Increase appliance efficiency","Transport Equipment",0,0.0606,0.0606,0.0083,"SCOE"," Increase appliance efficiency"
"8111","MAR",3025,"SCOE: Increase appliance efficiency","Wholesale Trade",0,0.6343,0.6343,0.087,"SCOE"," Increase appliance efficiency"
"8112","MAR",3025,"SCOE: Increase appliance efficiency","Wood and Paper",0,0.1003,0.1003,0.0138,"SCOE"," Increase appliance efficiency"
"8113","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Agriculture",0.0324,0.0163,0.0487,0.0068,"SCOE"," Increase appliance efficiency with renewable energy production"
"8114","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Construction",0.1233,0.0612,0.1845,0.0256,"SCOE"," Increase appliance efficiency with renewable energy production"
"8115","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Education, Health and Other Services",0,0.0254,0.0254,0.0035,"SCOE"," Increase appliance efficiency with renewable energy production"
"8116","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Electrical and Machinery",4.2197,0.0055,4.2252,0.587,"SCOE"," Increase appliance efficiency with renewable energy production"
"8117","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Electricity, Gas and Water",0.0274,0.1044,0.1318,0.0183,"SCOE"," Increase appliance efficiency with renewable energy production"
"8118","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Financial Intermediation and Business Activities",0,0.5279,0.5279,0.0733,"SCOE"," Increase appliance efficiency with renewable energy production"
"8119","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Fishing",0,6e-04,6e-04,1e-04,"SCOE"," Increase appliance efficiency with renewable energy production"
"8120","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Food & Beverages",0,0.0013,0.0013,2e-04,"SCOE"," Increase appliance efficiency with renewable energy production"
"8121","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Hotels and Restaurants",0,0.0247,0.0247,0.0034,"SCOE"," Increase appliance efficiency with renewable energy production"
"8122","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Maintenance and Repair",0,0.0133,0.0133,0.0018,"SCOE"," Increase appliance efficiency with renewable energy production"
"8123","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Metal Products",0,0.4961,0.4961,0.0689,"SCOE"," Increase appliance efficiency with renewable energy production"
"8124","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Mining and Quarrying",0,0.012,0.012,0.0017,"SCOE"," Increase appliance efficiency with renewable energy production"
"8125","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Other Manufacturing",0,0.0273,0.0273,0.0038,"SCOE"," Increase appliance efficiency with renewable energy production"
"8126","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Others",0,0.0082,0.0082,0.0011,"SCOE"," Increase appliance efficiency with renewable energy production"
"8127","MAR",3026,"SCOE: Increase appliance efficiency with renewable energy production","Petroleum, Chemical and Non-Metallic Mineral Products",0.0621,0.2039,0.2659,0.0369,"SCOE"," Increase appliance efficiency with renewable energy production"
